Employee ID,Status,Original Hire Date,Pay Group Description,Department,Facility Code,Closest Office,City
72310744,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Pasig City
72310652,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Pasig
72310782,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Ormoc City
72310697,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Olongapo City
72310636,Active,4/4/2022,PHL Dayforce Bi-monthly,Global Business Operations,VIRTUL,PHL - Manila 2Asc,Nueva Ecija
81310696,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Mataasnakahoy
81310750,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Mapandan
81310648,UK Leave of Absence,4/4/2022,UK Monthly (Native),Sales,VIRTUL,UK - Not within 50 miles of an office,London
81310781,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Las Pinas
81310752,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,LAPU-LAPU CITY
81310701,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Imus
81310635,Active,4/4/2022,PHL Dayforce Bi-monthly,Global Business Operations,VIRTUL,PHL - Manila 2Asc,Iloilo City
92310795,Active,4/4/2022,Dayforce Canada,Development,VIRTUL,CAN - Not within 50 miles of an office,Charlottetown
92310742,Active,4/4/2022,Dayforce Canada,Development,VIRTUL,CAN - Not within 50 miles of an office,Calgary 
92310753,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Calape
92310655,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Calamba
92310642,Active,4/4/2022,PHL Dayforce Bi-monthly,Global Business Operations,VIRTUL,PHL - Manila 2Asc,Butuan City
92310700,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Bauan
92310651,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc, Muntinlupa City
12310787,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Valenzuela
98310798,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Taguig City
98310803,Active,4/4/2022,PHL Dayforce Bi-monthly,Development,PHLMAN 2A,PHL - Manila 2Asc,San Juan
72310784,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
81310799,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Manila
81310786,Active,4/4/2022,PHL Dayforce Bi-monthly,Implementation,PHLMAN 2A,PHL - Manila 2Asc,Malabon City
81310785,Active,4/4/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Malabon
81310802,Active,4/4/2022,PHL Dayforce Bi-monthly,Technology,PHLMAN 2A,PHL - Manila 2Asc,Laguna
81310820,Active,4/4/2022,US BiWeekly,Management,MSPFAC,US - Minneapolis MN,Minneapolis
98310856,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,St Paul
72310509,Active,4/4/2022,Mauritius Ltd Monthly,Finance,MAUEBE,MAU - Ebene Mauritius,Quatre Bornes
72309803,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,New Grove
81310849,Active,4/4/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Lallmatie
81310854,Active,4/4/2022,Mauritius Ltd Monthly,Development,MAUEBE,MAU - Ebene Mauritius,Glen-Park Vacoas
81310075,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Dagotiere
92310504,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Camp Fouquereaux
92310901,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Beau Bassin / Rose Hill
92309860,Active,4/4/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Beau Bassin
12310692,Active,4/4/2022,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Yadgir
92310926,Active,4/2/2022,Partners/Contractors,Implementation,VIRTUL,,
98310885,Active,4/1/2022,JPN Ascender - Non-paying,Development,JPNTYO 2A,JPN - Tokyo 2Asc,Sangenjaya
92310880,Active,3/30/2022,Partners/Contractors,Implementation,VIRTUL,,
92310847,Active,3/29/2022,Australia Monthly,Implementation,VIRTUL,AUS - Adelaide 2Asc,Adelaide
72310721,Active,3/28/2022,US BiWeekly,Implementation,VIRTUL,US - Not within 50 miles of an office,Riverview
72310690,Active,3/28/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Oakville
72310720,Active,3/28/2022,Dayforce Canada,Marketing,VIRTUL,CAN - Toronto ON,North York
72310688,Active,3/28/2022,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,North Bay
81310691,Active,3/28/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Mississauga
81310723,Active,3/28/2022,Dayforce Canada,Sales,VIRTUL,CAN - Not within 50 miles of an office,Edmonton
81310832,Active,3/28/2022,US BiWeekly,Development,VIRTUL,US - Not within 50 miles of an office,Denver 
92310724,Active,3/28/2022,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Brampton
92310634,Active,3/28/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Batangas
92310644,Active,3/28/2022,US BiWeekly,Cybersecurity,VIRTUL,US - Not within 50 miles of an office,Argyle
98310746,Active,3/28/2022,SGP Monthly (Native),Customer Support,SGPCDAY,SGP - Singapore CDAY,Singapore
98310747,Active,3/28/2022,SGP Monthly (Native),Human Resources,SGPCDAY,SGP - Singapore CDAY,Singapore
81310675,Active,3/28/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Makati City
92310661,Active,3/28/2022,PHL Dayforce Bi-monthly,Technology,PHLMAN 2A,PHL - Manila 2Asc,Bulacan
92310674,Active,3/28/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Binan city
81310848,Active,3/28/2022,IND Monthly (ConnectedPay Exc),Development,INDBAN,IND - Bangalore,Koppal
92310852,Active,3/28/2022,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bangalore
42310734,Active,3/28/2022,Australia Monthly,Customer Support,AUSMEL,AUS - Melbourne VIC,Moonee Ponds
81314342,Active,3/22/2022,US BiWeekly,Sales,VIRTUL,US - Not within 50 miles of an office,Littleton
92311012,Active,3/22/2022,MEX Semi-Monthly,Management,VIRTUL,Mexico,Colonia Bosques de las Lomas
98310625,Active,3/21/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Thornhill
98310443,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Sta. Maria
98310448,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Sta. Maria
98310486,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,San Pedro
98310490,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Success,VIRTUL,PHL - Manila 2Asc,San Juan City
98310456,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Rizal
72310465,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310472,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310474,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310492,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310553,Active,3/21/2022,PHL Dayforce Bi-monthly,Cybersecurity,VIRTUL,PHL - Manila 2Asc,Quezon City
72310478,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Pasig City
72310491,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Pasig City
72310436,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Olongapo
81310464,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Marikina City
81310444,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Manila
81310442,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,MANGALDAN
81310434,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Mandaluyong City
81310552,Active,3/21/2022,PHL Dayforce Bi-monthly,Technology,VIRTUL,PHL - Manila 2Asc,Malolos
81310348,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Magalang
81310640,Active,3/21/2022,US BiWeekly,Development,VIRTUL,US - Not within 50 miles of an office,Lyman
81310503,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Lapu-Lapu City
81310502,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Jose Panganiban
81310437,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Imus
81310483,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Iloilo City
81310618,Active,3/21/2022,US BiWeekly,Implementation,VIRTUL,US - Not within 50 miles of an office,Gilbert
81310620,Active,3/21/2022,US BiWeekly,Finance,VIRTUL,US - Minneapolis MN,Eden Prairie
81310501,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Davao City
81310489,Active,3/21/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Davao
81310425,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Dasmariñas
92310432,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cebu
92310477,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cebu
92310487,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cebu
92310450,Leave of Absence - APJ,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cavite
92310351,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Caloocan City
92310482,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cainta
92310438,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cagayan De Oro
92310424,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cabuyao city
92310479,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Bulacan
92310453,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Bacoor City
92310455,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Agusan Del Sur
92310433,Active,3/21/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc, Valencia
92310735,Active,3/21/2022,Partners/Contractors,Implementation,VIRTUL,,
92310765,Active,3/21/2022,Partners/Contractors,Contractors/Partners,VIRTUL,,
98310603,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,San Juan
72310637,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Pasig City
92310493,Active,3/21/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Catanauan
92310342,Active,3/21/2022,PHL Dayforce Bi-monthly,Technology,PHLMAN 2A,PHL - Manila 2Asc,Cainta
12310280,Active,3/21/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Triolet
98310219,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Terre Rouge
98310336,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Terre Rouge
98310278,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,St-Hubert
98309877,Active,3/21/2022,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Rose Hill 
72310664,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Quartier-Militaire
72310704,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Poste de Flacq
72310074,Active,3/21/2022,Mauritius Ltd Monthly,Product,MAUEBE,MAU - Ebene Mauritius,Petite Riviere
81310290,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Mare-Tabac
81310511,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Mahebourg
81310334,Active,3/21/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Grand Gaube
92309678,Active,3/21/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Camp Diable
92310369,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Camp de Masque Pave
92310046,Active,3/21/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Belvedere
92309589,Active,3/21/2022,Mauritius Ltd Monthly,Implementation,MAUEBE,MAU - Ebene Mauritius,Bel Air Riviere Seche
92310343,Active,3/21/2022,Mauritius Ltd Monthly,Human Resources,MAUEBE,MAU - Ebene Mauritius,Beau Bassin / Rose Hill
98310663,Active,3/21/2022,Dayforce CN Monthly,Customer Support,CHNSHACDAY,CHN - Shanghai,Shanghai
81310728,Active,3/21/2022,Australia Monthly,Customer Support,AUSADEL 2A,AUS - Adelaide 2Asc,Kensington Park
92311009,Active,3/17/2022,MEX Semi-Monthly,Legal and Corp Governance,VIRTUL,Mexico,Coacalco de Berriozabal
81310638,Active,3/16/2022,Dayforce Canada,Implementation,VIRTUL,CAN - Toronto ON,Hamilton
72310681,Active,3/16/2022,IND Monthly (ConnectedPay Exc),Implementation,INDNOI,IND - Noida,New Delhi
92310323,Active,3/15/2022,Australia Monthly,Customer Support,AUSMEL,AUS - Melbourne VIC,Clyde north
81310660,Active,3/14/2022,VT Ascender - Non-paying,Customer Support,VTHCMC 2A,VT - Ho Chi Minh 2Asc,District 3
12310381,Active,3/14/2022,Dayforce Canada,Implementation,VIRTUL,CAN - Not within 50 miles of an office,Victoria
12310354,Active,3/14/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Toronto
98310666,Active,3/14/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,St. Thomas
98310374,Active,3/14/2022,US BiWeekly,Finance,VIRTUL,US - Not within 50 miles of an office,Sparks
81310373,Active,3/14/2022,Dayforce Canada,Development,VIRTUL,CAN - Toronto ON,Maple
81310380,Active,3/14/2022,US BiWeekly,Development,VIRTUL,US - Not within 50 miles of an office,Grand Rapids 
81310349,Active,3/14/2022,US BiWeekly,Finance,VIRTUL,US - Minneapolis MN,Farmington
92310352,Active,3/14/2022,US BiWeekly,Marketing,VIRTUL,US - Not within 50 miles of an office,Chicago
92310431,Active,3/14/2022,US BiWeekly,Development,VIRTUL,US - Not within 50 miles of an office,Arlington
98310333,Active,3/14/2022,PHL Dayforce Bi-monthly,Implementation,PHLMAN 2A,PHL - Manila 2Asc,San Ildefonso
72310590,Active,3/14/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Novaliches
81310591,Active,3/14/2022,MYS Monthly (Connected Pay Ascender),Customer Support,MYSKL 2A,MYS - Kuala Lumpur,Kuala Lumpur
81310593,Active,3/14/2022,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Hosur
42310613,Active,3/10/2022,Partners/Contractors,Customer Support,CANMO1,,
12310283,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Zamboanga
12310223,Active,3/7/2022,US BiWeekly,Human Resources,VIRTUL,US - St Petersburg FL,Valencia
12310298,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Tukuran
98310372,Active,3/7/2022,US BiWeekly,Development,VIRTUL,US - Not within 50 miles of an office,Thornton
98310273,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Taytay
98310339,Active,3/7/2022,IND Monthly (ConnectedPay Exc),Implementation,VIRTUL,IND - Mumbai,Surat
98310328,Active,3/7/2022,US BiWeekly,Finance,VIRTUL,US - Not within 50 miles of an office,Shawano
98310316,Active,3/7/2022,Dayforce Canada,Customer Success,VIRTUL,CAN - Toronto ON,Scarborough 
98310254,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,San Jose
98309862,Active,3/7/2022,US BiWeekly,Finance,VIRTUL,US - Minneapolis MN,Rosemount
72310187,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310191,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon City
72310272,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Quezon city
72310198,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Pasig 
72310185,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Paranaque city
72310189,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Paranaque City
72310195,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Navotas City
81310192,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Marikina
81310196,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Mandaluyong City
81310297,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Mandaluyong
81310302,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Lipa
81310190,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Lapu-lapu City
81310282,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Imus
81310285,Active,3/7/2022,PHL Dayforce Bi-monthly,Implementation,VIRTUL,PHL - Manila 2Asc,Iligan City
81310284,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Success,VIRTUL,PHL - Manila 2Asc,General Trias
81310295,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Davao
92310264,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Cebu City
92310180,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Bulacan
92310313,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,VIRTUL,PHL - Manila 2Asc,Bulacan
72310429,Active,3/7/2022,TH Ascender - Non-paying,Customer Support,THBKK 2A,TH - Bangkok 2Asc,Ratchathewi
98310183,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Santa Rosa
98310378,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Santa Rosa
92310228,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,CITY OF MANDALUYONG
92310332,Active,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Bocaue
92310231,Parental Leave,3/7/2022,PHL Dayforce Bi-monthly,Customer Support,PHLMAN 2A,PHL - Manila 2Asc,Boac
42310300,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Mont-Ida
81310131,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Grand Bois
81310335,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Grand Bois
81309771,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Curepipe
81310017,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Curepipe
92310128,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Centre de Flacq
92310299,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Centre de Flacq
92310129,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Brisée Verdiere
92309949,Active,3/7/2022,Mauritius Ltd Monthly,Customer Support,MAUEBE,MAU - Ebene Mauritius,Beau-Bassin
98310417,Active,3/7/2022,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Shirva
92310469,Active,3/7/2022,IND Monthly (ConnectedPay Exc),Customer Support,INDBAN,IND - Bangalore,Bengaluru
98310362,Active,3/7/2022,Dayforce CN Monthly,Human Resources,CHNSHACDAY,CHN - Shanghai,Shanghai
92310462,Active,3/5/2022,Partners/Contractors,Management,VIRTUL,,
92310385,Active,3/3/2022,Partners/Contractors,Implementation,VIRTUL,,
92310386,Active,3/3/2022,Partners/Contractors,Implementation,VIRTUL,,
92310387,Active,3/3/2022,Partners/Contractors,Implementation,VIRTUL,,
92310388,Active,3/3/2022,Partners/Contractors,Implementation,VIRTUL,,
92310397,Active,3/3/2022,Partners/Contractors,Customer Support,VIRTUL,,
